id,gasmetallicity,gasmetallicityhalfrad,mass,halfmassrad,mass_gas,halfmassrad_gas,mass_dm,halfmassrad_dm,mass_stars,halfmassrad_stars,sfr,sfrinhalfrad,spin_x,spin_y,spin_z,starrmetallicity,starmetallicityhalfrad
420778,0.0237713,0.0278333,69.378,44.5772,7.2094,31.6036,57.9453,51.41,4.22277,7.691,7.7525,3.85715,610.258,-582.836,-1254.84,0.0236078,0.022967
418643,0.0264431,0.0359442,65.2278,43.6908,6.54761,24.7929,54.4626,53.2628,4.21703,7.4373,9.81523,6.67918,642.679,208.96,-183.314,0.0238898,0.0256467
59394,0.0622071,0.0682332,43.3412,24.952,0.173051,3.8631,38.9528,28.1808,4.21146,5.0672,0.383689,0.383255,198.168,-2.85741,-303.091,0.0254927,0.0286126
418365,0.0336822,0.0373521,77.8758,44.6565,3.59665,14.3303,70.0668,51.6852,4.21029,7.109,8.04964,3.31798,-64.889,-92.4499,-1259.62,0.0256574,0.026625
80740,0.054168,0.0623334,60.2629,39.866,0.406878,5.0744,55.642,43.5117,4.20978,5.2761,0.960705,0.9336,-470.568,290.198,228.921,0.0272341,0.031326
66093,0.0546491,0.059423,35.6606,26.7059,0.108535,3.3913,31.3394,31.3063,4.20916,3.7362,0.189135,0.189135,331.472,27.7757,30.6731,0.0286729,0.0325719
397348,0.0330309,0.0416616,100.228,67.3269,4.51908,22.0111,91.4979,74.6118,4.20792,6.7421,7.35659,1.52632,836.056,911.719,530.994,0.0242954,0.0253595
401625,0.0295242,0.0362473,88.7166,60.25,5.75587,19.3632,78.756,68.2039,4.20333,6.9284,11.5499,7.70103,-436.055,-949.154,-453.575,0.0236804,0.0248826
110579,0,0,6.85041,3.6656,0,0,2.64714,4.6146,4.20327,3.0527,0,0,-45.3809,-80.472,-8.4195,0.0365136,0.0418982
328777,0.0345497,0.0351344,68.0465,26.3071,0.088654,17.4446,63.7223,28.1043,4.19473,2.3845,0.0868516,0.0868516,4.29899,350.383,127.014,0.0219383,0.0242874
239023,0.0251158,0.0371608,72.265,52.5828,6.24787,25.9055,61.8269,62.7323,4.18932,9.5258,4.91948,0.707203,-1423.21,1068.54,974.085,0.0206594,0.0216945
390096,0.0235384,0.029979,131.492,74.137,5.43713,25.2984,121.867,80.8842,4.18538,9.4774,7.1254,3.65744,1133.95,427.868,1805.64,0.0193439,0.0216696
437646,0.030346,0.0398883,47.7157,30.8963,5.19099,18.0167,38.3412,41.1041,4.18315,7.0157,10.1646,7.71525,-842.505,445.442,-398.767,0.0255503,0.0286376
397695,0.0345247,0.0399885,103.916,71.5208,2.57945,48.7906,97.1498,75.6096,4.1826,9.1878,0.625423,0.192215,395.245,1358.11,254.736,0.0201225,0.0212079
373425,0.0196676,0.025337,189.376,96.0621,2.1672,109.965,183.002,98.6853,4.18014,3.2853,0.178842,0.178842,713.315,147.672,491.284,0.0228276,0.025421
30439,0.0580912,0.0620488,92.7501,53.0677,0.225684,37.5334,88.3416,56.1269,4.17853,5.5186,0.159282,0.159282,945.122,1115.73,-1757.45,0.0226967,0.0254581
338655,0.0326639,0.043111,242.401,113.906,6.33888,45.9786,231.88,117.945,4.17773,7.8628,3.853,2.12339,927.645,3600.84,1052.99,0.0216664,0.0239434
370655,0.0292663,0.0350243,162.595,98.7596,0.86879,284.546,157.536,101.894,4.17289,4.2943,0.112526,0.112013,-68.5463,-1980.5,-1592.9,0.0211988,0.0227211
370716,0.0346391,0.0494787,184.766,110.545,4.37417,129.003,176.213,113.711,4.17226,5.6331,3.88364,1.96154,2247.64,-2536.34,-1463.26,0.023549,0.0260001
417380,0.039634,0.0513717,90.9542,56.7319,3.06119,25.9357,83.7188,62.5707,4.17111,5.9282,3.3456,0.104716,-410.493,558.711,-565.431,0.0240046,0.0243343
99160,0.052539,0.0569711,16.8739,10.618,0.098,3.3228,12.6035,13.5158,4.1688,5.2229,0.156606,0.156606,-32.3605,-9.78548,-246.583,0.0257283,0.0305804
436092,0.0306719,0.0385956,56.7965,38.473,4.2826,14.9616,48.3461,47.2685,4.16664,6.3315,11.2263,7.1708,389.29,32.6008,-348.363,0.0253311,0.0267835
129778,0.0922797,0.0948489,5.8957,3.9072,0.031774,1.0312,1.70936,5.3965,4.15457,3.35,0.207045,0.207045,36.9009,-21.3921,-67.4973,0.0367261,0.0399014
401119,0.0394639,0.0494561,129.803,83.4026,0.736315,7.5608,124.907,87.143,4.152,6.0646,1.34427,1.02186,2595.92,1090.92,-695.734,0.0220983,0.0244807
365759,0.0447008,0.0574999,167.129,99.022,1.81052,91.7667,161.154,102.127,4.1514,3.5776,1.12189,0.636985,1061.38,1795.84,-340.401,0.0251204,0.0283701
80751,0,0,17.0548,8.102,0,0,12.8856,10.4085,4.14666,2.355,0,0,-9.46942,-114.604,-40.5824,0.0260676,0.0295826
183689,0.0449534,0.0547328,34.5973,25.0787,1.07301,7.9747,29.3765,31.5566,4.14632,6.8678,2.24319,1.99449,367.921,-604.379,77.7814,0.0258648,0.0286431
413061,0.0321991,0.0381986,60.8108,47.4127,4.41842,21.18,52.2436,56.724,4.14625,6.0457,6.0604,2.70246,-845.36,-464.773,-590.776,0.0232391,0.0254144
436320,0.0366636,0.0430346,62.1746,42.1136,2.95761,15.6799,55.0728,48.4286,4.14168,5.25,4.88861,1.54899,-132.036,60.4985,80.8633,0.0272973,0.0289439
417755,0.043242,0.0540407,86.7176,66.4101,1.74667,11.8053,80.8282,71.688,4.14018,4.4999,2.62428,1.07454,224.94,-1053.35,-226.811,0.0267626,0.0292856
132703,0.0347159,0.0474158,49.85,24.5661,1.51629,10.8851,44.1928,27.4328,4.13673,7.3576,3.62403,3.10244,225.364,-797.984,68.5163,0.021805,0.0244409
59401,0,0,6.37042,2.4091,0,0,2.23667,3.5667,4.13376,1.9244,0,0,76.8268,-44.9948,37.2811,0.0308951,0.033633
351886,0.0303706,0.0388688,222.758,105.004,7.37694,70.6921,211.246,107.22,4.1324,7.1571,3.02541,3.01613,-1692.41,214.128,-2866.92,0.0232899,0.0253331
310952,0.0402529,0.0474431,16.3745,9.1346,1.05648,6.9886,11.1825,12.3242,4.13163,4.5333,3.31934,2.50041,-71.3786,-104.202,32.5108,0.0284161,0.0328749
406777,0.0510706,0.0584423,121.226,75.0113,0.259396,29.0965,116.83,78.4681,4.13149,5.058,0.151853,0.151853,325.227,-555.04,-1039.51,0.0254517,0.0293161
406179,0.0311912,0.0401775,101.743,61.7221,5.29095,39.9591,92.3189,67.0969,4.13133,7.8816,4.60348,1.1144,-151.657,-1172.28,21.4713,0.0226215,0.0223946
384845,0.0365509,0.0466758,121.393,70.34,3.63355,20.9536,113.628,75.7247,4.12938,7.296,3.75589,1.83624,2688.84,-2600.23,1592.82,0.0240026,0.0255465
415696,0.0233933,0.0289435,78.1528,50.6812,6.85531,36.4862,67.1701,56.4051,4.12628,9.276,4.3188,1.58813,-1148.61,-219.351,-613.764,0.020989,0.020501
414791,0.0304147,0.0382837,88.3959,56.9927,6.13481,24.5646,78.1339,66.3841,4.12625,7.3992,10.7163,7.57796,-553.611,388.413,-371.648,0.0219576,0.0242953
407890,0.0275966,0.0407942,106.019,66.191,4.46985,23.0102,97.4227,72.9402,4.12366,9.88,2.63505,0.338773,-1453.6,1540.6,-714.8,0.0192769,0.020053
386640,0.0319548,0.0427622,161.753,85.5634,0.91827,43.2762,156.698,88.6494,4.12218,3.576,0.37316,0.37316,925.757,-455.937,-1195.73,0.0221879,0.0247467
339440,0.0334474,0.040288,26.8713,15.0258,1.93272,13.7433,20.8152,18.1682,4.12169,5.7961,5.91248,5.01733,131.438,117.745,-288.055,0.0262346,0.0291229
402514,0.0340304,0.0493861,125.306,75.7676,2.09386,18.8899,119.092,80.5318,4.11626,8.1453,1.07041,0.393422,-1835.67,-2007.15,111.886,0.0193376,0.0214837
377008,0.033522,0.0469803,145.503,80.6963,3.37339,16.5566,138.01,84.9742,4.11477,6.4387,5.5813,3.30554,178.489,736.583,-763.88,0.0233784,0.0259749
404068,0.0215286,0.0283452,85.2501,57.926,7.8281,33.1785,73.3065,68.4018,4.1145,9.8002,5.20671,2.96173,-1042.66,646.92,505.449,0.0195186,0.0202398
400786,0.0204976,0.0238603,94.2133,58.8536,9.0725,29.5134,81.028,67.7985,4.11207,10.5824,6.70065,4.40748,818.805,-1963.7,-1721.18,0.0178885,0.0187267
26,0.0416682,0.0537132,46.8744,32.0453,1.02744,7.9662,41.7348,37.507,4.10996,6.0564,2.23602,1.94146,-392.771,-265.161,441.579,0.0237366,0.0263407
415402,0.0271874,0.0398509,82.8166,55.3075,5.92396,18.3672,72.7814,64.3475,4.10953,7.0051,8.60948,4.61282,-342.971,160.11,-23.622,0.0217375,0.0252056
425090,0.0341852,0.0449241,72.2895,48.7081,3.90318,19.606,64.2752,57.0187,4.10862,6.9049,5.42378,0.900869,-202.391,641.328,-635.583,0.0241185,0.0245191
173538,0.0404432,0.04796,38.4002,26.3029,1.07363,10.0995,33.2185,30.0593,4.10536,6.0087,1.83749,1.45382,244.73,-365.205,266.976,0.027106,0.0325948
417495,0.0411681,0.0612075,83.2135,54.9754,2.53371,22.0084,76.5758,59.6741,4.10148,5.0704,1.85506,0.689846,-87.7264,991.985,-825.596,0.0264923,0.0288653
429333,0.0416884,0.0595858,76.1325,52.8916,1.74052,9.4738,70.289,59.2674,4.10032,5.6462,3.80946,1.40091,-153.062,-870.783,-204.253,0.0265068,0.0300702
428495,0.0526547,0.0742663,71.5001,47.0286,0.815904,8.895,66.5868,51.5635,4.09451,4.135,1.0433,0.538678,-294.307,233.633,692.75,0.02971,0.0339268
415822,0.0533266,0.0533323,101.312,64.3682,0.011002,29.1687,97.2005,68.2963,4.09005,2.5074,0,0,-153.866,-515.775,410.086,0.0275857,0.0312887
411466,0.0206776,0.0307032,60.091,38.6985,8.03831,20.7148,47.97,48.7601,4.08242,11.7718,10.7002,5.30356,618.876,546.288,-804.147,0.0179433,0.0198525
405366,0.0369692,0.0512799,119.843,64.5968,1.31403,16.7404,114.432,68.6192,4.08076,3.5251,0.220949,0.132193,650.147,-93.1778,795.251,0.0258059,0.0288869
204399,0.0585162,0.0617626,14.3967,7.3974,0.028209,4.0877,10.2764,8.9615,4.08038,4.351,0.00724154,0.00724154,97.5591,-46.8752,114.35,0.0256329,0.0290393
292279,0.0370427,0.044125,36.5627,19.9075,1.1324,9.5804,31.3499,23.0725,4.07662,6.9879,2.61964,1.66319,-680.707,1.83581,-195.337,0.0214381,0.0242001
41104,0.0305376,0.0382765,42.4454,22.1183,3.63115,12.4971,34.7369,27.6827,4.07632,6.9784,11.7299,10.2052,544.34,-401.368,26.0842,0.0229403,0.0241411
414278,0.0214372,0.0305384,58.435,39.5517,6.93575,23.3139,47.4237,50.5024,4.07511,10.8591,7.17381,5.41611,-753.212,968.636,265.953,0.0191393,0.0207257
383346,0.0350896,0.040483,153.332,84.2688,1.22196,27.8238,148.033,88.0672,4.07395,6.7628,0.704787,0.635436,-1074.06,-3264.4,-1649.56,0.0221009,0.0243925
412382,0.031729,0.0386753,86.7774,71.2106,2.89312,12.4982,79.8111,78.8106,4.07029,5.3869,9.8015,7.98683,433.506,140.384,-1106.44,0.0230516,0.026877
402365,0.0454171,0.0606177,134.176,72.941,0.673555,10.7093,129.424,76.0278,4.06951,3.9991,0.419571,0.219804,-380.424,58.6979,803.862,0.0240211,0.0271154
445418,0.0294792,0.0363616,42.6846,30.7559,4.95818,22.8783,33.6558,38.0315,4.06915,7.9883,5.70862,2.06431,-8.81559,-493.455,-503.181,0.0228595,0.0239345
391106,0.0388745,0.0479835,100.206,71.3043,2.75725,21.9346,93.3788,78.0912,4.06762,6.3927,4.32671,3.50434,-920.209,883.346,-40.587,0.0238726,0.0262251
110573,0.0496886,0.0577118,53.7335,27.9619,0.156275,4.7212,49.5025,29.9309,4.06195,5.201,0.16224,0.161145,-410.457,203.035,-152.424,0.0219698,0.0254064
383612,0.0416959,0.0594845,123.751,93.853,2.38242,20.9567,117.309,98.9881,4.05597,5.5994,2.88836,0.781465,-1234.43,-72.2491,-572.464,0.0257844,0.0268212
427113,0.0304106,0.0400998,64.0643,45.7747,5.20693,20.875,54.8061,55.7047,4.05071,6.5947,7.72456,3.79058,-340.333,-207.086,99.7304,0.0240439,0.0264005
421447,0.0229391,0.0281226,61.7681,44.6027,6.83918,30.1653,50.8795,52.3159,4.0483,10.2364,5.85105,2.46023,-1309.91,-87.0703,366.392,0.0188591,0.0187195
182237,0.0399231,0.0499718,53.3931,34.148,2.54027,13.9546,46.8043,38.9308,4.0467,5.5085,3.55376,1.38638,503.724,130.308,-183.644,0.0251382,0.0275606
16960,0,0,38.6334,35.267,0,0,34.5875,38.8461,4.04592,7.0334,0,0,-186.693,274.435,-358.632,0.0234868,0.025954
424002,0.0393529,0.0537381,65.6562,47.6904,3.31472,22.4878,58.2971,55.0117,4.04351,5.7666,3.65638,0.198335,-874.711,-1247.57,-0.733348,0.0266863,0.0270528
301797,0.0482382,0.0528308,308.739,214.947,0.900849,212.323,303.792,217.159,4.04116,4.9569,0.278469,0.275171,-3844.33,-269.226,-969.882,0.0268415,0.0305947
417123,0.0247411,0.0270395,78.4964,48.4726,5.6185,19.8584,68.8411,56.2049,4.03476,8.4939,9.23217,5.80971,299.181,1120.71,206.313,0.0219549,0.0227356
361561,0.0369761,0.0419745,158.014,114.055,1.29183,14.1003,152.683,118.806,4.03314,6.6554,2.3072,2.23162,52.7905,702.731,339.888,0.0232542,0.0272853
210741,0.0238486,0.0230442,43.0488,25.0364,0.02205,44.0227,38.9977,28.3055,4.02459,5.8184,0,0,-260.882,-42.9479,32.4822,0.0257402,0.0296988
30454,0.054734,0.0607397,24.3915,15.8905,0.36191,4.3924,20.0022,18.7456,4.02299,6.5914,1.33417,1.32903,277.596,-695.742,-98.2737,0.0235445,0.0275967
401427,0.0234183,0.038592,102.768,65.2993,6.88051,24.5258,91.8656,73.6156,4.02065,11.3908,5.0689,0.607993,-1209.68,-343.112,1522.35,0.0178959,0.018984
327267,0.0272257,0.0317982,215.064,128.937,5.91081,135.742,205.129,130.622,4.02007,7.7217,4.57525,4.56616,-275.681,1828.42,-2403.31,0.0218177,0.0238669
389030,0.0286396,0.0382042,115.675,90.0604,7.26383,28.8052,104.39,98.2442,4.01978,6.6804,10.0838,4.09331,-689.348,51.7256,-1024.17,0.0231742,0.0251602
398846,0.0336773,0.0443318,141.484,70.8118,1.11104,14.694,136.345,73.8641,4.01932,4.9933,0.19362,0.114082,-1170.4,147.891,-2.09544,0.0204485,0.0209942
427698,0.0277725,0.0351294,65.9721,46.6775,5.56517,22.7206,56.3876,56.0178,4.01804,6.6854,7.25162,2.37503,233.515,793.826,-57.7945,0.0222578,0.0229824
399888,0.0285946,0.0392778,117.203,85.6893,4.1648,22.9801,109.019,91.0417,4.01506,7.5793,3.89181,1.979,-1830.67,-2134.17,-2286.38,0.020882,0.0227523
396061,0.0313563,0.0431064,145.355,83.7876,1.30946,81.6775,140.018,86.6334,4.01464,3.3804,0.416865,0.254053,327.242,-884.714,-441.838,0.024885,0.0281358
127237,0.0566325,0.069273,26.7043,14.852,0.256406,5.1778,22.4306,17.9377,4.01449,5.3466,0.394919,0.37269,62.1134,274.12,158.056,0.0263175,0.0311844
327268,0.030085,0.0382794,49.233,29.4826,3.77355,14.1347,41.4443,36.4232,4.01442,7.0792,9.8004,7.60015,-56.0229,-421.04,410.478,0.0247107,0.0260154
392593,0.0330677,0.0402793,97.8141,68.6265,4.95669,30.1786,88.8424,76.8374,4.01269,7.4286,5.07303,1.28871,-1113.57,677.966,191.992,0.0225169,0.0231427
358217,0.0509593,0.0623254,136.562,98.9163,0.728301,13.3116,131.815,103.037,4.01215,5.6121,0.778247,0.672299,948.212,1638.78,422.179,0.0250737,0.0288219
415503,0.029579,0.0486632,86.2356,54.3066,5.0714,19.5908,77.1551,61.6711,4.00712,7.8179,4.80022,0.714051,-888.865,948.115,-895.221,0.0222448,0.0234317
332892,0.0364172,0.046671,41.8332,26.8196,3.10125,13.2163,34.7268,34.7629,4.00488,5.9095,7.77688,4.75703,-118.889,241.783,465.559,0.0291304,0.031217
364667,0.0292858,0.0385579,111.849,122.474,4.23997,15.1323,103.608,134.475,4.0005,6.4703,7.88583,4.25429,-2722.52,285.321,2766.42,0.0238024,0.0269584
419588,0.0269419,0.0295328,78.1662,45.7885,4.64274,26.9476,69.5232,51.5377,3.99606,8.2324,4.26206,0.187378,-734.839,-1053.38,-870.881,0.0216584,0.0204373
135292,0.054822,0.0570045,55.1857,38.7289,0.123737,3.7281,51.0607,42.4319,3.9952,5.7729,0.186317,0.186317,-157.999,-193.842,673.355,0.0240673,0.0273734
407728,0.0408583,0.048344,85.7707,53.0932,2.36533,19.3742,79.4099,57.932,3.9911,7.0439,3.24402,0.312105,-1156.87,-147.121,-1058.34,0.0225697,0.0229594
395732,0.0391931,0.0431715,94.8994,77.2898,1.55887,31.4486,89.3521,82.979,3.98589,5.4654,1.74204,1.26377,-1043.63,-289.22,-1773.66,0.0257306,0.0290302
420218,0.0404431,0.0527128,88.0525,55.0964,2.73376,15.9568,81.3348,61.5127,3.98203,5.7205,4.12315,0.576205,-612.425,-339.65,-101.88,0.0259489,0.025353
150863,0.0326784,0.0446432,40.0837,21.6576,1.4313,10.2851,34.6664,24.2253,3.98135,7.4727,3.17284,2.02018,15.329,750.185,1002.24,0.0226214,0.0255846
144534,0,0,13.6798,8.2053,0.000123,0,9.68738,9.5673,3.98017,4.9348,0,0,137.577,53.6227,247.825,0.0249063,0.0289715
427380,0.0335554,0.0350325,70.3232,46.0241,3.69872,27.1566,62.643,51.6268,3.97882,6.0842,4.16607,0.307075,220.268,613.847,-535.324,0.0252518,0.0235182
73685,0.0457955,0.0497457,26.2156,16.751,0.164245,4.8702,22.0695,20.088,3.97739,6.6061,0.189449,0.189449,-108.274,249.027,58.7228,0.0231939,0.0266218
338210,0.0392148,0.0441814,49.266,39.4365,1.52953,9.8831,43.7572,44.877,3.97721,4.0273,3.97919,2.91229,358.85,1107.03,-255.3,0.0288657,0.0325564
371789,0.0294914,0.0355001,110.836,75.3941,4.54037,26.132,102.317,82.7777,3.97677,8.4652,4.13093,0.349777,855.109,1005.58,-1057.71,0.021839,0.0205695
388019,0.0345845,0.0432447,142.379,82.9996,1.22108,9.5865,137.176,86.3915,3.97519,7.0249,2.1976,1.4627,1088.83,-567.476,757.585,0.0206308,0.0235769
413695,0.0206875,0.0256311,82.1856,54.6789,7.34485,22.2542,70.8649,65.0706,3.97494,10.4633,7.6841,2.02789,1030.96,-475.673,-299.835,0.0191978,0.0197734
431188,0.0242118,0.0292969,55.6734,37.1288,7.02604,22.0422,44.6756,47.2337,3.97136,8.0545,12.318,8.31517,386.423,-26.728,-188.66,0.0222752,0.0246062
418797,0.0357007,0.0399881,76.3116,48.8474,3.11315,14.5574,69.2309,56.1014,3.96627,6.7421,6.36061,1.55267,-1062.94,750.767,680.47,0.0264448,0.0268608
410304,0.0220669,0.0289503,87.5667,52.6122,6.74609,20.5552,76.854,59.3739,3.96566,11.1382,9.36286,6.37768,1098.55,-917.09,-1910.86,0.0200159,0.0207084
404964,0.0227972,0.034079,91.5584,60.7779,8.03931,26.1427,79.5545,69.7035,3.96339,10.3019,7.8197,2.21401,-2982.59,960.521,-1386.39,0.01828,0.0196168
408954,0.0371777,0.0484326,57.418,45.636,3.06772,18.1351,50.3879,54.135,3.9614,6.1195,4.70888,2.42638,51.5849,-551.513,-367.551,0.0258335,0.0277599
410087,0.0310005,0.0403888,79.2718,47.8541,4.01598,20.2622,71.2952,55.5005,3.95949,8.515,5.22813,0.56834,-175.888,17.357,232.707,0.0234452,0.023623
93181,0.0408486,0.0514121,24.9937,19.6674,1.08637,10.0499,19.9479,24.002,3.95793,7.6506,1.22443,0.903217,-245.003,-203.828,-217.874,0.0238893,0.0281926
99155,0.0286014,0.0361207,32.4265,22.428,3.29236,15.197,25.1787,28.8976,3.95435,7.4187,7.10509,6.62719,-408.588,-951.123,-118.459,0.0228559,0.0269258
414349,0.0449923,0.0625531,101.092,66.3834,1.38954,12.3611,95.7438,70.7306,3.9542,4.9197,1.98585,0.584187,-192.202,-194.67,303.387,0.0254368,0.0270288
114307,0.0485425,0.0545972,19.9556,13.1679,0.130186,3.1952,15.8754,16.3472,3.94513,5.2024,0.300928,0.300928,-239.34,-148.932,-137.372,0.0275264,0.0324814
390669,0.0352447,0.0452089,98.6835,90.9795,5.78261,24.8086,88.9654,99.6576,3.93445,5.3443,8.45202,5.36151,743.695,78.5963,-1752.07,0.02587,0.0282584
398691,0.0218868,0.0297835,110.286,76.5385,8.92886,29.2035,97.4284,84.4245,3.92715,8.7445,10.3725,7.1616,-2051.64,570.697,-877.408,0.0181152,0.0204648
73682,0.0514853,0.0603903,35.8166,26.6045,0.580667,9.9984,31.3072,30.696,3.92605,4.7308,0.64829,0.394758,-230.767,306.808,94.3391,0.0276077,0.0315883
382533,0.028307,0.0357121,60.2356,43.7528,5.05859,13.382,51.2503,55.3431,3.92601,6.5313,17.1162,12.4201,-171.106,-39.837,-440.397,0.0234119,0.0256071
409100,0.0235855,0.0398375,97.5059,60.6291,6.23075,24.0634,87.3478,67.8846,3.9252,10.3314,6.06003,0.751019,949.328,1247.5,-1229.98,0.0188747,0.0201316
27,0.0375062,0.0441524,47.9296,33.2924,0.627008,6.1692,43.3754,37.4744,3.92428,6.7635,1.74207,1.68608,-2.89479,-761.055,179.167,0.0239285,0.0278575
54,0,0,6.54295,3.9005,0,0,2.61893,4.7753,3.92402,3.3105,0,0,-24.0751,104.952,88.3204,0.0319498,0.0355228
323729,0.0643755,0.0698234,49.2174,30.5051,0.099714,4.1951,45.1879,33.719,3.9236,4.0799,0.10654,0.10654,240.1,267.392,-170.879,0.0289199,0.0334099
348496,0.0384638,0.0464186,24.3143,13.905,0.825573,7.916,19.5643,17.2069,3.92289,4.7361,1.89653,1.35194,-201.777,-79.9054,-73.837,0.0277473,0.0322478
410132,0.0333384,0.0405155,86.2371,73.2907,2.10722,17.7162,80.2057,78.1188,3.92149,5.86,3.21487,2.83336,-884.413,-450.391,-1474.85,0.0237409,0.0279805
415716,0.0297356,0.0354099,95.6588,68.603,3.12323,12.3714,88.618,74.9096,3.91539,7.1155,6.28254,4.65254,687.378,-430.648,-486.274,0.0209312,0.0237414
423693,0.0449277,0.0587535,86.2399,61.3321,0.864739,10.9209,81.4565,66.8391,3.91516,4.4739,0.662244,0.297332,126,-151.37,279.099,0.0255985,0.0289147
233090,0.0286589,0.0343386,63.6782,45.2768,2.97874,16.7747,56.7844,50.7443,3.91349,7.4069,6.98175,6.89925,427.263,-35.7216,-746.88,0.0217279,0.0247939
425559,0.0270756,0.0408274,75.7728,53.9459,3.94385,19.4986,67.9139,60.3241,3.9129,8.761,3.14707,0.276086,93.0239,2490.44,-1155.92,0.0197036,0.0215445
437830,0.0340394,0.043209,56.0235,40.7991,4.76233,20.5595,47.3496,49.5235,3.91065,6.5484,7.76476,5.00888,65.6738,667.881,-180.596,0.0253013,0.0272489
405903,0.0332572,0.0405183,109.733,72.2025,3.3839,26.9621,102.436,77.414,3.90893,6.9453,3.59714,1.08874,-137.624,-327.114,1517.66,0.0232892,0.0234848
437228,0.0292747,0.0370266,52.3852,33.1097,5.62993,24.2159,42.8463,40.0798,3.9087,6.4537,9.2556,6.75792,259.248,498.128,-330.85,0.024245,0.0257035
337057,0.0218111,0.0252924,239.11,112.07,2.75138,35.2579,232.437,114.953,3.90858,10.5684,2.28314,2.22475,-29.5312,-1586.05,884.812,0.015775,0.0174077
296797,0.0488208,0.0555474,50.4355,36.0783,0.602049,10.0192,45.9255,40.337,3.90509,6.0061,1.63709,1.63709,-181.818,353.429,24.527,0.0272109,0.0320892
395925,0.0349482,0.0511765,126.883,70.5788,1.85335,19.5696,121.119,74.0484,3.90234,5.6352,0.720206,0.431062,-1985.05,-66.4663,1666.89,0.0221226,0.0250344
390780,0.0287295,0.0291619,138.724,89.3298,1.18895,53.9009,133.623,92.4686,3.89314,2.8576,0.0639168,0.0576738,2847.83,427.459,-141.227,0.02301,0.0251281
315086,0.0374542,0.0511705,95.5611,44.5047,0.924951,12.3478,90.7347,46.6121,3.89222,5.618,0.849484,0.535363,-735.145,1361.56,9.01507,0.0221196,0.0246451
431332,0.0316603,0.0396488,58.5339,39.9879,6.02778,24.0978,48.6159,48.1794,3.8898,5.9116,9.70142,3.26963,561.579,-246.294,163.371,0.0238361,0.0244084
400733,0.0212549,0.0300205,115.799,79.0569,5.81367,21.4773,106.093,85.2684,3.88957,8.9564,6.78813,4.40591,-1438.73,-2243.08,2806.79,0.0178505,0.0206445
120623,0.0358194,0.0374516,42.1234,27.7346,0.883417,27.3833,37.3497,30.3329,3.8887,5.3399,0.930976,0.925126,-231.143,-103.497,1.08218,0.0278978,0.0316652
183687,0.0560752,0.0643038,62.6165,44.3302,0.421662,7.0323,58.3094,48.624,3.8826,4.6364,0.682505,0.652127,-804.237,-369.83,317.988,0.0284677,0.0331106
189946,0.0313401,0.0413489,16.9556,9.6284,2.26045,11.3601,10.8099,10.738,3.88178,5.5593,5.68493,2.64457,-328.828,47.5326,254.29,0.022217,0.0265011
429067,0.0354067,0.0367242,64.8983,53.1684,3.96303,15.8965,57.0547,62.0956,3.87998,4.8694,10.5858,6.51047,268.729,542.549,862.332,0.0269559,0.0295439
369296,0.0448662,0.0673249,198.135,89.7494,1.66056,74.1266,192.59,92.1527,3.8752,4.1615,0.432581,0.20103,-721.173,2140.47,1338.78,0.0245192,0.0264598
419761,0.0414663,0.0558663,85.0357,57.8051,3.00595,21.2562,78.1577,63.7762,3.87063,4.9178,4.24685,1.42446,232.893,1140.94,-135.445,0.0263521,0.0281281
93183,0.0428698,0.0532264,14.799,9.4134,1.13566,8.1188,9.79275,11.7749,3.87062,4.688,3.19066,2.71613,159.731,26.9275,-191.325,0.0320097,0.0371194
445685,0.0291647,0.0363749,46.1756,31.2025,4.09758,14.0654,38.2081,40.5129,3.86955,7.5775,7.89033,4.4535,-3.02861,-486.359,306.554,0.0238908,0.0260638
399214,0.0215196,0.0302391,115.531,73.3858,6.93728,17.0358,104.727,79.9473,3.86498,8.5594,9.53661,4.50219,193.654,-2001.86,-145.227,0.0192968,0.0206819
376840,0.0415526,0.049932,68.2197,50.1368,0.859897,16.5219,63.4975,54.357,3.85627,4.4848,1.36519,0.918062,-728.922,-508.731,370.604,0.0285229,0.0336875
210740,0.042559,0.0553671,77.112,53.972,0.834921,9.2916,72.4164,57.6495,3.85391,4.4102,1.07856,0.760998,-213.732,-228.494,357.016,0.0246171,0.0280854
